description	annotation_id	genes_found	input_size	term_genes	universe	pval	pval_adj	relative_enrichment	annotsbias	genes
Action myoclonus-renal failure syndrome	254900	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	SCARB2
Richieri Costa-Pereira syndrome	268305	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	EIF4A3
Nemaline myopathy 7	610687	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	CFL2
Craniofacial dysmorphism, skeletal anomalies, and impaired intellectual development syndrome 2	616994	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	C20orf24
Combined PSAP deficiency	611721	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	PSAP
Sphingolipid activator protein 1 deficiency	249900	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	PSAP
C1Q deficiency 1	613652	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	C1QA
Aniridia 2	617141	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	ELP4
Growth retardation, intellectual developmental disorder, hypotonia, and hepatopathy	617093	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	IARS
Progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 2	609283	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	SLC25A4
Methylmalonic aciduria and homocystinuria type cblF	277380	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	LMBRD1
Familial porphyria cutanea tarda	176100	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	UROD
Peeling skin-leukonuchia-acral punctate keratoses-cheilitis-knuckle pads syndrome	616295	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	CAST
Charcot-Marie-Tooth disease, type IA	118220	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	PMP22
Myopathy, reducing body, X-linked, early-onset, severe	300717	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	FHL1
Charcot-Marie-Tooth disease axonal type 2Q	615025	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	DHTKD1
2-aminoadipic 2-oxoadipic aciduria	204750	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	DHTKD1
Combined oxidative phosphorylation deficiency 45	618951	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	MRPL12
Microcephaly, epilepsy, and diabetes syndrome 1	614231	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	IER3IP1
Hereditary sensory and autonomic neuropathy with spastic paraplegia	256840	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	CCT5
Congenital myopathy 22B, severe fetal	620369	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	SCN4A
Congenital myasthenic syndrome 14	616228	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	ALG2
Carnitine palmitoyl transferase II deficiency, neonatal form	608836	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	CPT2
Arrhythmogenic right ventricular dysplasia 10	610193	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	DSG2
Mitochondrial complex 4 deficiency, nuclear type 20	619064	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	COX5A
Neurodevelopmental disorder with spasticity, seizures, and brain abnormalities	620001	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	CCDC55
Hypertrophic cardiomyopathy 1	192600	2	490	4	4914	0.05195417070721677	0.10583259049516718	5.014285714285715	0	CAV3, MYH7
Sideroblastic anemia 3	616860	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	GLRX5
Hemolytic anemia due to adenylate kinase deficiency	612631	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	AK1
Retinitis pigmentosa 90	619007	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	IDH3A
Microvascular complications of diabetes, susceptibility to, 6	612634	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	SOD2
Dystonia 34, myoclonic	619724	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	KCNN2
Neurodevelopmental disorder with dysmorphic facies, sleep disturbance, and brain abnormalities	619103	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	HTATIP
Corneal dystrophy, punctiform and polychromatic pre-descemet	619871	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	PRDX3
Myosin storage myopathy	608358	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	MYH7
Hereditary spastic paraplegia 45	613162	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	NT5C2
Perrault syndrome 4	615300	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	LARS2
Mitochondrial complex 2 deficiency, nuclear type 3	619167	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	SDHD
Lenz-Majewski hyperostosis syndrome	151050	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	PTDSS1
Combined oxidative phosphorylation defect type 14	614946	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	FARS2
Myofibrillar myopathy 2	608810	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	CRYAB
Charcot-Marie-Tooth disease type 2A2	609260	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	MFN2
Congenital heart defects, multiple types, 8, with or without heterotaxy	619657	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	SMAD2
Mitochondrial complex 1 deficiency, nuclear type 14	618236	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	NDUFA11
Wooly hair-palmoplantar keratoderma syndrome	616099	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	ANKRD25
Thrombocytopenia 5	616216	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	ETV6
Deficiency of acetyl-CoA acetyltransferase	203750	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	ACAT1
Congenital cataract-progressive muscular hypotonia-hearing loss-developmental delay syndrome	613076	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	GFER
Very long chain acyl-CoA dehydrogenase deficiency	201475	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	ACADVL
Mitochondrial short-chain Enoyl-Coa hydratase 1 deficiency	616277	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	ECHS1
Glycogen storage disease due to lactate dehydrogenase H-subunit deficiency	614128	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	LDHB
Hearing loss, X-linked 4	300066	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	SMPX
Dilated cardiomyopathy 2A	611880	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	TNNI3
Spondyloepimetaphyseal dysplasia, di rocco type	617974	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	C4orf20
Klippel-Feil anomaly-myopathy-facial dysmorphism syndrome	616549	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	MYO18B
Myopathy due to calsequestrin and SERCA1 protein overload	616231	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	CASQ1
Psoriasis 13, susceptibility to	614070	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	TRAF3IP2
Hereditary spastic paraplegia 77	617046	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	FARS2
Luo-Schoch-Yamamoto syndrome	619460	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	RNF2
Carnitine acylcarnitine translocase deficiency	212138	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	SLC25A20
PERCHING syndrome	617055	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	KLHL7
Developmental and epileptic encephalopathy, 88	618959	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	MDH1
Periventricular nodular heterotopia 7	617201	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	NEDD4L
Mitochondrial complex 3 deficiency, nuclear type 10	618775	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	UQCRFS1
Neuronopathy, distal hereditary motor, autosomal recessive 8	618912	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	SORD
Dihydropteridine reductase deficiency	261630	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	QDPR
Combined oxidative phosphorylation defect type 24	616239	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	NARS2
Duchenne muscular dystrophy	310200	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	DMD
Mitochondrial complex 4 deficiency, nuclear type 15	619059	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	COX8A
Carnitine palmitoyl transferase II deficiency, severe infantile form	600649	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	CPT2
Hearing loss, X-linked 6	300914	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	COL4A6
Atrial septal defect 9	614475	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	GATA6
Language delay and attention deficit-hyperactivity disorder/cognitive impairment with or without cardiac arrhythmia	617182	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	GNB5
Mitochondrial complex III deficiency nuclear type 6	615453	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	CYC1
Agammaglobulinemia 4, autosomal recessive	613502	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	BLNK
Myopathy, congenital, with structured cores and z-line abnormalities	618654	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	ACTN2
Sulfite oxidase deficiency due to molybdenum cofactor deficiency type B	252160	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	MOCS2
Acrodysostosis 1 with or without hormone resistance	101800	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	PRKAR1A
Aminoacylase 1 deficiency	609924	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	ACY1
Mitochondrial complex 1 deficiency, nuclear type 32	618252	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	NDUFB8
Sarcotubular myopathy	254110	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	TRIM32
Diamond-Blackfan anemia 11	614900	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	RPL26
AMED syndrome, digenic	619151	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	ADH5
Microcephaly, epilepsy, and diabetes syndrome 2	619278	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	YIPF5
Acne inversa, familial, 2	613736	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	PSENEN
Encephalopathy, acute, infection-induced, susceptibility to, 4	614212	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	CPT2
Methemoglobinemia type 4	250790	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	CYB5A
Hypertrophic cardiomyopathy 12	612124	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	CSRP3
Multiple symmetric lipomatosis	151800	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	MFN2
Glycogen storage disease due to lactate dehydrogenase M-subunit deficiency	612933	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	LDHA
Infantile cerebellar-retinal degeneration	614559	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	ACO2
Hyperphosphatasia with intellectual disability syndrome 2	614749	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	PIGO
Mitochondrial complex 1 deficiency, nuclear type 28	618249	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	NDUFA13
Spinal muscular atrophy-progressive myoclonic epilepsy syndrome	159950	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	ASAH1
Adenylosuccinate lyase deficiency	103050	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	ADSL
Early-onset myopathy with fatal cardiomyopathy	611705	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	TTN
Glucocorticoid deficiency 4	614736	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	NNT
Combined oxidative phosphorylation deficiency 49	619024	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	SMCR7
Peroxisome biogenesis disorder 5A (Zellweger)	614866	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	PXMP3
Aspartate aminotransferase, serum level of, quantitative trait locus 1	614419	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	GOT1
Epileptic encephalopathy, infantile or early childhood, 3	618012	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	ATP6V1A
Juvenile primary lateral sclerosis	606353	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	ALS2
Autosomal dominant nonsyndromic hearing loss 40	616357	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	CRYM
Hypertrophic cardiomyopathy 16	613838	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	MYOZ2
Amyotrophic lateral sclerosis type 2, juvenile	205100	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	ALS2
3-methylglutaconic aciduria type 8	617248	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	HTRA2
Myopathy, congenital, with respiratory insufficiency and bone fractures	618822	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	FXR1
Hyperammonemia, type III	237310	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	NAGS
Mitochondrial DNA depletion syndrome 8a	612075	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	RRM2B
Pyruvate dehydrogenase E1-alpha deficiency	312170	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	PDHA1
Phosphoribosylaminoimidazole carboxylase deficiency	619859	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	PAICS
Uruguay Faciocardiomusculoskeletal syndrome	300280	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	FHL1
Deafness, X-linked 5	300614	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	AIFM1
Granulomatous disease, chronic, autosomal recessive, cytochrome b-negative	233690	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	CYBA
Epsilon-trimethyllysine hydroxylase deficiency	300872	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	TMLHE
Lethal congenital glycogen storage disease of heart	261740	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	PRKAG2
Mitochondrial trifunctional protein deficiency 2	620300	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	HADHB
Imagawa-Matsumoto syndrome	618786	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	SUZ12
Intellectual developmental disorder and retinitis pigmentosa; IDDRP	618195	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	ZNF291
Hypomagnesemia 7, renal, with or without dilated cardiomyopathy	620152	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	RRAGD
Bone marrow failure and diabetes mellitus syndrome	620044	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	DUT
Immunodeficiency, common variable, 12	616576	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	NFKB1
Hypertrophic cardiomyopathy 4	115197	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	MYBPC3
Vitamin K-dependent clotting factors, combined deficiency of, type 1	277450	1	490	1	4914	0.09971509971509972	0.10583259049516718	10.02857142857143	0	GGCX
