description	annotation_id	genes_found	input_size	term_genes	universe	pval	pval_adj	relative_enrichment	annotsbias	genes
Hedgehog signaling pathway	P00025	3	195	19	2265	0.22082442242282233	0.9008423155456046	1.8340080971659918	0	CSNK1E, PRKAR1A, FBXW11
DNA replication	P00017	3	195	19	2265	0.22082442242282233	0.9008423155456046	1.8340080971659918	0	RFC4, RNASEH1, POLA1
Pentose phosphate pathway	P02762	2	195	8	2265	0.14635108253040852	0.9008423155456046	2.9038461538461537	0	HK1, GPI
General transcription regulation	P00023	4	195	30	2265	0.2551605937556538	0.9136395453831476	1.5487179487179488	0	TAF7, GTF2E1, GTF2B, GTF2A2
Cytoskeletal regulation by Rho GTPase	P00016	8	195	71	2265	0.2635681154374083	0.9142519004235101	1.3087757313109427	0	TUBB2C, ACTA1, ARPC2, ARPC1A, TUBB1, RAC1, MYH7, CFL2
De novo pyrimidine deoxyribonucleotide biosynthesis	P02739	2	195	12	2265	0.27668593417696696	0.9306708695043434	1.935897435897436	0	RRM2B, DUT
O-antigen biosynthesis	P02757	1	195	4	2265	0.30257090072256826	0.9595819994344308	2.9038461538461537	0	MAT2B
Gonadotropin-releasing hormone receptor pathway	P06664	1	195	4	2265	0.30257090072256826	0.9595819994344308	2.9038461538461537	0	RELA
PDGF signaling pathway	P00047	6	195	125	2265	0.9667296560491783	0.9997251794782244	0.5575384615384616	0	JAK2, RPS6KC1, ELF1, TMEM133, MAPK1, PIK3R1
Cholesterol biosynthesis	P00014	1	195	12	2265	0.6614449507775346	0.9997251794782244	0.967948717948718	0	FDFT1
5HT1 type receptor mediated signaling pathway	P04373	3	195	44	2265	0.7449687499802888	0.9997251794782244	0.791958041958042	0	VAMP3, GNB5, HTR1A
Hypoxia response via HIF activation	P00030	3	195	26	2265	0.3905794891066726	0.9997251794782244	1.3402366863905326	0	AKT1, EGLN3, PIK3R1
2-arachidonoylglycerol biosynthesis	P05726	1	195	7	2265	0.4679714999596086	0.9997251794782244	1.6593406593406594	0	LPL
Arginine biosynthesis	P02728	1	195	6	2265	0.4177071794616066	0.9997251794782244	1.935897435897436	0	NAGS
Histamine H1 receptor mediated signaling pathway	P04385	2	195	41	2265	0.880991714364517	0.9997251794782244	0.5666041275797373	0	PLCL1, GNB5
Muscarinic acetylcholine receptor 1 and 3 signaling pathway	P00042	2	195	55	2265	0.9580194196695156	0.9997251794782244	0.4223776223776224	0	VAMP3, GNB5
Nicotine degradation	P05914	1	195	9	2265	0.5559137876546619	0.9997251794782244	1.2905982905982907	0	INMT
P53 pathway feedback loops 1	P04392	1	195	7	2265	0.4679714999596086	0.9997251794782244	1.6593406593406594	0	RCHY1
PI3 kinase pathway	P00048	5	195	47	2265	0.38041377838665813	0.9997251794782244	1.2356792144026187	0	JAK2, AKT1, GNB5, INPP5A, PIK3R1
Metabotropic glutamate receptor group II pathway	P00040	3	195	43	2265	0.7305059641170023	0.9997251794782244	0.8103756708407872	0	PRKAR1A, VAMP3, GNB5
Opioid proenkephalin pathway	P05915	2	195	32	2265	0.7769603276508438	0.9997251794782244	0.7259615384615384	0	VAMP3, GNB5
Enkephalin release	P05913	2	195	33	2265	0.7915653367666511	0.9997251794782244	0.7039627039627039	0	GNB5, CREM
Interferon-gamma signaling pathway	P00035	2	195	28	2265	0.7093700378655696	0.9997251794782244	0.8296703296703297	0	JAK2, MAPK1
FAS signaling pathway	P00020	1	195	31	2265	0.9398151192139129	0.9997251794782244	0.3746898263027295	0	CYC1
Dopamine receptor mediated signaling pathway	P05912	4	195	51	2265	0.6526114800476701	0.9997251794782244	0.9110105580693816	0	CLIC6, VAMP3, PPP1CA, MAOB
Cadherin signaling pathway	P00012	4	195	153	2265	0.9995352232073749	0.9997251794782244	0.3036701860231272	0	CTNNA1, ACTA1, CTNNA3, CDH13
Interleukin signaling pathway	P00036	3	195	86	2265	0.9834670881546502	0.9997251794782244	0.4051878354203936	0	IL12RB1, AKT1, MAPK1
Coenzyme A biosynthesis	P02736	1	195	6	2265	0.4177071794616066	0.9997251794782244	1.935897435897436	0	PPCS
JAK/STAT signaling pathway	P00038	1	195	15	2265	0.7419956699028343	0.9997251794782244	0.7743589743589744	0	JAK2
Ras Pathway	P04393	3	195	69	2265	0.945807386612596	0.9997251794782244	0.5050167224080268	0	AKT1, RAC1, MAPK1
Formyltetrahydrofolate biosynthesis	P02743	1	195	6	2265	0.4177071794616066	0.9997251794782244	1.935897435897436	0	MTHFD2
Cortocotropin releasing factor receptor signaling pathway	P04380	2	195	30	2265	0.7450683227362271	0.9997251794782244	0.7743589743589744	0	VAMP3, GNB5
Nicotinic acetylcholine receptor signaling pathway	P00044	5	195	92	2265	0.910521240083837	0.9997251794782244	0.6312709030100334	0	VAMP3, ACTA1, MYO18B, PLEKHH3, MYH7
Nicotine pharmacodynamics pathway	P06587	2	195	28	2265	0.7093700378655696	0.9997251794782244	0.8296703296703297	0	CLIC6, PPP1CA
General transcription by RNA polymerase I	P00022	2	195	15	2265	0.3749418442538995	0.9997251794782244	1.5487179487179488	0	POLR2K, POLR1B
5HT3 type receptor mediated signaling pathway	P04375	1	195	16	2265	0.7643560451779219	0.9997251794782244	0.7259615384615384	0	VAMP3
Insulin/IGF pathway-protein kinase B signaling cascade	P00033	2	195	35	2265	0.8182740603164723	0.9997251794782244	0.6637362637362637	0	AKT1, PIK3R1
CCKR signaling map	P06959	14	195	175	2265	0.6598803780797055	0.9997251794782244	0.9292307692307691	0	RHEB, CSNK1E, TACR1, JAK2, CALM2, AP2M1, ACAT1, AKT1, ODC1, RAC1, RYR2, MAPK1, PIK3R1, CREM
Beta2 adrenergic receptor signaling pathway	P04378	3	195	43	2265	0.7305059641170023	0.9997251794782244	0.8103756708407872	0	VAMP3, GNB5, RYR2
GABA-B receptor II signaling	P05731	1	195	35	2265	0.958244666155551	0.9997251794782244	0.33186813186813185	0	PRKAR1A
VEGF signaling pathway	P00056	5	195	61	2265	0.6146626466085727	0.9997251794782244	0.9520807061790668	0	AKT1, RAC1, MAPK1, PIK3R1, CRYAB
Circadian clock system	P00015	1	195	10	2265	0.5942988990940861	0.9997251794782244	1.1615384615384616	0	CSNK1E
Opioid prodynorphin pathway	P05916	2	195	32	2265	0.7769603276508438	0.9997251794782244	0.7259615384615384	0	VAMP3, GNB5
Metabotropic glutamate receptor group I pathway	P00041	1	195	23	2265	0.8752192987646488	0.9997251794782244	0.5050167224080268	0	PRKAR1A
TGF-beta signaling pathway	P00052	6	195	92	2265	0.8192667918029071	0.9997251794782244	0.7575250836120401	0	BAMBI, INHBA, BMPR1A, FKBP2, MAPK1, SMAD2
Oxytocin receptor mediated signaling pathway	P04391	3	195	54	2265	0.8577915119464004	0.9997251794782244	0.6452991452991453	0	VAMP3, PLCL1, GNB5
Notch signaling pathway	P00045	3	195	40	2265	0.6832957188916433	0.9997251794782244	0.8711538461538462	0	PSEN1, LNX2, NEURL2
Beta3 adrenergic receptor signaling pathway	P04379	2	195	26	2265	0.669615004706446	0.9997251794782244	0.893491124260355	0	VAMP3, GNB5
Axon guidance mediated by netrin	P00009	2	195	30	2265	0.7450683227362271	0.9997251794782244	0.7743589743589744	0	RAC1, PIK3R1
Axon guidance mediated by semaphorins	P00007	2	195	19	2265	0.49643784175637123	0.9997251794782244	1.2226720647773277	0	CDK5, RAC1
5HT2 type receptor mediated signaling pathway	P04374	3	195	62	2265	0.9140199371745774	0.9997251794782244	0.5620347394540943	0	VAMP3, PLCL1, GNB5
Heterotrimeric G-protein signaling pathway-rod outer segment phototransduction	P00028	2	195	36	2265	0.830450875353594	0.9997251794782244	0.6452991452991453	0	CALM2, GNB5
Beta1 adrenergic receptor signaling pathway	P04377	3	195	43	2265	0.7305059641170023	0.9997251794782244	0.8103756708407872	0	VAMP3, GNB5, RYR2
Insulin/IGF pathway-mitogen activated protein kinase kinase/MAP kinase cascade	P00032	1	195	29	2265	0.9277623583371187	0.9997251794782244	0.4005305039787798	0	MAPK1
5HT4 type receptor mediated signaling pathway	P04376	2	195	31	2265	0.7614731562963164	0.9997251794782244	0.749379652605459	0	VAMP3, GNB5
Alzheimer disease-presenilin pathway	P00004	5	195	112	2265	0.971745999285453	0.9997251794782244	0.518543956043956	0	CTNNA1, PSEN1, ACTA1, PSENEN, HTATIP
Huntington disease	P00029	12	195	129	2265	0.43392714674899296	0.9997251794782244	1.0805008944543828	0	TUBB2C, ACTA1, TNFAIP8, CYC1, CRYZ, ARF6, ARPC1A, ARF4, AKT1, TUBB1, GRIK2, RAC1
Ionotropic glutamate receptor pathway	P00037	5	195	45	2265	0.344890280945701	0.9997251794782244	1.2905982905982905	0	CAMK2D, VAMP3, CAMK2B, GRIK2, SLC1A2
p53 pathway	P00059	4	195	79	2265	0.9206293929238785	0.9997251794782244	0.5881207400194742	0	CDKN2B, AKT1, HMGB1, PIK3R1
B cell activation	P00010	4	195	61	2265	0.785078973674672	0.9997251794782244	0.7616645649432534	0	CALM2, RAC1, BLNK, MAPK1
Opioid proopiomelanocortin pathway	P05917	2	195	32	2265	0.7769603276508438	0.9997251794782244	0.7259615384615384	0	VAMP3, GNB5
Endothelin signaling pathway	P00019	5	195	78	2265	0.816627210835841	0.9997251794782244	0.7445759368836292	0	PRKAR1A, SEC11C, AKT1, MAPK1, PIK3R1
Heterotrimeric G-protein signaling pathway-Gi alpha and Gs alpha mediated pathway	P00026	9	195	152	2265	0.9212588543905956	0.9997251794782244	0.687753036437247	0	RGS6, CLTC, PRKAR1A, CALM2, GPR50, PHKB, HTR1A, PYGM, CREM
Axon guidance mediated by Slit/Robo	P00008	1	195	18	2265	0.8034559371941231	0.9997251794782244	0.6452991452991453	0	RAC1
Wnt signaling pathway	P00057	14	195	292	2265	0.9972362544430126	0.9997251794782244	0.5569020021074815	0	CTNNA1, CTNNAL1, CSNK1E, ACTA1, CTNNA3, BMPR1A, CDH13, SFRP1, MYH7, PPP3CC, SIAH2, FBXW11, PPP2R5E, PPP2R5C
p53 pathway feedback loops 2	P04398	2	195	46	2265	0.9173377078770572	0.9997251794782244	0.5050167224080268	0	AKT1, PIK3R1
Blood coagulation	P00011	1	195	38	2265	0.9682725927579363	0.9997251794782244	0.3056680161943319	0	F3
Angiotensin II-stimulated signaling through G proteins and beta-arrestin	P05911	2	195	35	2265	0.8182740603164723	0.9997251794782244	0.6637362637362637	0	GNB5, MAPK1
Heterotrimeric G-protein signaling pathway-Gq alpha and Go alpha mediated pathway	P00027	2	195	116	2265	0.9997251794782244	0.9997251794782244	0.2002652519893899	0	RGS6, CLTC
Inflammation mediated by chemokine and cytokine signaling pathway	P00031	13	195	199	2265	0.8933893797785645	0.9997251794782244	0.7587939698492462	0	RELA, CAMK2D, JAK2, ACTA1, ARPC2, CX3CR1, ARPC1A, AKT1, PLCL1, RAC1, MYH7, MAPK1, IFNAR1
Toll receptor signaling pathway	P00054	2	195	51	2265	0.9430916790329733	0.9997251794782244	0.4555052790346908	0	RELA, UBE2N
EGF receptor signaling pathway	P00018	8	195	114	2265	0.7814697550186799	0.9997251794782244	0.8151147098515519	0	YWHAQ, PEBP1, EGF, AKT1, RAC1, MAPK1, PPP2R5E, PPP2R5C
Metabotropic glutamate receptor group III pathway	P00039	5	195	65	2265	0.6716471955256649	0.9997251794782244	0.8934911242603549	0	PRKAR1A, VAMP3, GRIK2, GNB5, SLC1A2
Integrin signalling pathway	P00034	7	195	165	2265	0.9919519276444309	0.9997251794782244	0.4927738927738928	0	COL4A6, ARPC2, ARF6, ARPC1A, RAC1, PIK3R1, ACTN2
Alpha adrenergic receptor signaling pathway	P00002	1	195	23	2265	0.8752192987646488	0.9997251794782244	0.5050167224080268	0	VAMP3
Angiogenesis	P00005	8	195	156	2265	0.9678684483834958	0.9997251794782244	0.5956607495069034	0	PDGFC, FGF1, F3, AKT1, SFRP1, MAPK1, PIK3R1, CRYAB
Thyrotropin-releasing hormone receptor signaling pathway	P04394	3	195	56	2265	0.8742635131652063	0.9997251794782244	0.6222527472527473	0	VAMP3, PLCL1, GNB5
Muscarinic acetylcholine receptor 2 and 4 signaling pathway	P00043	3	195	54	2265	0.8577915119464004	0.9997251794782244	0.6452991452991453	0	PRKAR1A, VAMP3, GNB5
Alzheimer disease-amyloid secretase pathway	P00003	5	195	63	2265	0.6438563671310069	0.9997251794782244	0.9218559218559218	0	PSEN1, PSENEN, HTATIP, ADAM9, MAPK1
Apoptosis signaling pathway	P00006	10	195	108	2265	0.45420332338539954	0.9997251794782244	1.0754985754985753	0	RELA, CYCS, AKT1, NFKB1, CRADD, BAG3, HSPA8, MAPK1, AIFM1, CREM
Serine glycine biosynthesis	P02776	1	195	5	2265	0.3627206903550754	0.9997251794782244	2.3230769230769233	0	SHMT2
mRNA splicing	P00058	1	195	5	2265	0.3627206903550754	0.9997251794782244	2.3230769230769233	0	SNRPA
Histamine H2 receptor mediated signaling pathway	P04386	1	195	23	2265	0.8752192987646488	0.9997251794782244	0.5050167224080268	0	GNB5
Oxidative stress response	P00046	4	195	46	2265	0.5691419935528303	0.9997251794782244	1.0100334448160535	0	DUSP22, DUSP26, DUSP12, DUSP3
